loan_time,protocol,principal_usd,apr_pct,token_id
2024-03-03 12:12:35,Gondi,153983.70,14.99,6530
2024-06-01 23:59:59,Gondi,152734.80,15.00,4336
2024-03-22 10:20:35,Gondi,152265.08,11.00,5611
2024-08-05 16:54:59,Gondi,150000.00,15.00,7488
2024-10-06 01:12:11,Gondi,144657.60,15.00,2704
2024-06-03 14:49:23,Gondi,143840.26,15.00,7686
2024-08-07 19:04:59,Gondi,140816.40,15.00,2704
2024-03-29 20:25:47,Gondi,140214.40,17.00,7796
2024-03-29 19:53:59,Gondi,140017.20,19.99,2888
2024-02-21 15:33:11,Gondi,139768.32,13.50,4784
2024-02-29 07:47:59,Gondi,138650.80,19.99,4074
2024-04-01 16:14:11,Gondi,138330.00,13.99,8409
2024-12-06 19:03:35,Gondi,137939.02,15.00,7994
2024-04-30 00:16:47,Gondi,137897.56,12.50,4822
2024-03-02 21:39:35,Gondi,136620.80,17.99,9407
2024-05-28 12:15:23,Gondi,136245.20,15.00,3801
2024-02-21 06:04:35,Gondi,134236.35,12.00,14
2024-03-20 14:31:23,Gondi,134150.00,17.99,3297
2024-02-22 12:50:59,Gondi,134122.05,13.00,8632
2024-03-20 13:59:23,Gondi,133792.40,17.99,9596
2024-03-20 14:11:35,Gondi,133748.00,17.99,8024
2024-03-18 18:26:35,Gondi,133123.50,27.50,7796
2024-03-30 04:16:23,Gondi,133088.92,16.98,2758
2024-06-01 06:14:59,Gondi,132474.65,15.00,6240
2024-04-25 09:26:59,Gondi,132034.56,15.00,9170
2024-05-30 00:57:47,Gondi,131774.30,15.00,4822
2024-02-03 22:16:47,Gondi,131247.63,15.50,6489
2024-12-31 18:57:11,Gondi,130000.00,18.00,9707
2024-12-31 16:28:23,Gondi,129507.42,13.50,6240
2024-06-04 15:22:47,Gondi,129006.88,15.00,7139
2024-04-08 18:47:59,Gondi,127497.98,12.00,7009
2024-08-05 17:56:59,Gondi,125000.00,15.00,4987
2024-02-14 19:50:11,Gondi,124069.95,15.00,7994
2024-02-17 16:18:23,Gondi,123991.65,13.50,7943
2024-07-19 21:59:47,Gondi,123060.70,15.00,5699
2024-04-01 23:15:35,Gondi,122936.45,15.00,2429
2024-09-03 21:33:59,Gondi,122782.50,15.00,6240
2024-03-20 22:06:47,Gondi,122540.60,10.20,6792
2024-03-18 19:28:47,Gondi,122501.40,10.20,7036
2024-03-20 21:56:59,Gondi,122357.55,10.20,6401
2024-03-20 21:48:23,Gondi,122267.95,10.20,1149
2024-03-18 19:58:35,Gondi,122256.05,10.20,7143
2024-06-01 20:51:23,Gondi,121773.76,15.00,6489
2024-05-31 12:07:11,Gondi,121678.08,15.00,5136
2024-08-05 18:55:35,Gondi,120000.00,15.00,7587
2024-09-04 20:54:47,Gondi,120000.00,15.00,3039
2024-09-17 19:09:23,Gondi,117515.50,15.00,4822
2024-04-06 21:07:35,Gondi,117034.49,12.00,4429
2024-08-05 18:23:11,Gondi,115000.00,15.00,5838
2024-12-04 18:04:11,Gondi,114531.30,13.37,2156
2024-12-12 01:45:47,Gondi,114406.80,13.79,1167
2024-04-05 11:46:23,Gondi,114293.55,15.00,6170
2024-07-01 16:22:23,Gondi,111135.04,15.00,5235
2024-12-14 14:55:11,Gondi,110241.81,13.79,4382
2024-10-03 18:51:23,Gondi,110207.01,15.00,6320
2024-06-30 23:20:35,Gondi,110123.52,15.00,5136
2024-07-02 00:26:35,Gondi,110023.68,15.00,7685
2024-06-04 15:36:59,Gondi,110000.00,15.00,6320
2024-04-07 21:23:11,Gondi,108983.36,12.00,5084
2024-12-03 23:16:59,Gondi,108793.20,12.98,6820
2024-12-03 23:13:59,Gondi,108666.30,13.37,3459
2024-10-20 22:03:35,Gondi,108586.00,15.00,2973
2024-12-09 01:19:11,Gondi,107131.95,14.99,6945
2024-12-13 19:29:47,Gondi,105892.38,13.65,6694
2024-12-14 14:47:23,Gondi,104946.30,13.65,1596
2024-12-17 23:52:11,Gondi,104920.11,14.99,3459
2024-12-14 14:43:23,Gondi,104862.06,13.65,9942
2024-10-17 13:51:11,Gondi,104557.20,15.00,8962
2024-09-24 15:31:59,Gondi,104480.40,15.00,4336
2024-12-26 00:40:11,Gondi,104418.00,15.00,1393
2024-07-26 16:59:47,Gondi,104118.72,12.00,7584
2024-10-17 18:39:11,Gondi,103480.40,15.00,6731
2024-12-11 15:24:11,Gondi,102189.87,14.99,9946
2024-08-06 01:21:23,Gondi,101682.00,15.00,1441
2024-08-13 14:22:11,Gondi,101505.22,13.50,7585
2024-10-25 03:48:59,Gondi,100987.60,15.00,7689
2024-12-11 14:47:59,Gondi,100845.27,14.99,9701
2024-09-09 17:49:11,Gondi,100731.37,15.00,7585
2024-01-04 21:50:59,Gondi,100227.16,12.00,5110
2024-03-12 15:16:47,Gondi,100000.00,22.00,634
2024-02-29 20:59:11,Gondi,100000.00,22.00,8812
2024-03-10 15:45:35,Gondi,100000.00,18.00,7056
2024-03-08 15:24:23,Gondi,100000.00,16.99,5523
2024-01-10 16:46:35,Gondi,99409.83,14.55,5292
2024-09-24 14:56:11,Gondi,99336.18,15.00,7686
2024-10-07 00:56:35,Gondi,99320.40,15.00,5513
2024-09-09 15:37:23,Gondi,98516.87,15.00,3698
2024-12-14 06:33:35,Gondi,98229.50,13.54,2457
2024-01-24 02:57:59,Gondi,97875.80,14.99,6309
2024-07-26 16:54:59,Gondi,97719.00,12.00,7189
2024-10-08 19:43:11,Gondi,97709.20,15.00,4382
2024-01-25 20:01:59,Gondi,97646.12,14.99,8742
2024-08-08 12:48:11,Gondi,97365.84,15.00,8400
2024-01-10 18:37:47,Gondi,97317.60,15.99,9962
2024-01-10 18:32:35,Gondi,97310.40,15.99,8883
2024-12-19 02:38:59,Gondi,97091.19,14.99,4427
2024-01-10 16:51:23,Gondi,96909.20,15.99,1166
2024-01-10 16:53:11,Gondi,96909.20,15.99,9984
2024-01-10 16:54:35,Gondi,96909.20,15.99,4917
2024-01-10 16:57:59,Gondi,96863.60,15.99,4853
2024-01-10 16:56:23,Gondi,96863.60,15.99,9165
2024-12-11 13:32:35,Gondi,96841.68,14.00,7220
2024-12-26 18:41:59,Gondi,96597.84,15.00,1820
2024-06-06 05:55:59,Gondi,96268.25,19.98,1453
2024-10-03 19:19:11,Gondi,96138.85,15.00,6164
2024-04-22 04:28:23,Gondi,95892.60,12.00,7274
2024-12-19 21:22:35,Gondi,95520.04,12.50,2973
2024-01-10 01:30:35,Gondi,95369.60,15.99,8258
2024-01-10 01:28:35,Gondi,95288.00,16.99,8962
2024-03-28 17:16:35,Gondi,95000.00,16.00,543
2024-08-05 19:23:23,Gondi,94753.60,15.00,6164
2024-09-11 16:32:23,Gondi,93420.40,15.00,7139
2024-11-15 23:37:47,Gondi,93144.90,9.99,3190
2024-09-23 21:24:59,Gondi,92978.55,15.00,6489
2024-02-05 14:49:47,Gondi,92923.20,16.99,9527
2024-02-05 14:48:23,Gondi,92923.20,19.99,1956
2024-02-06 07:27:35,Gondi,92585.20,19.99,1976
2024-09-24 01:25:47,Gondi,92351.00,15.00,7488
2024-09-09 02:26:47,Gondi,92249.60,15.00,8791
2024-11-23 19:49:47,Gondi,92022.21,14.99,8124
2024-02-04 00:50:11,Gondi,92018.00,24.99,2789
2024-12-31 16:59:47,Gondi,91993.32,12.75,7587
2024-12-31 16:57:47,Gondi,91993.32,12.75,4987
2024-12-31 16:56:59,Gondi,91993.32,12.75,4134
2024-02-05 17:02:11,Gondi,91961.20,19.99,7517
2024-02-05 23:47:23,Gondi,91955.60,16.99,4074
2024-05-06 14:11:35,Gondi,91916.10,12.00,4377
2024-12-31 17:01:35,Gondi,91902.87,12.75,4341
2024-12-31 17:16:23,Gondi,91897.74,12.75,4138
2024-02-04 08:14:47,Gondi,91790.40,19.99,4833
2024-09-24 15:15:47,Gondi,91579.25,15.00,5235
2024-09-24 15:23:23,Gondi,91550.90,15.00,7685
2024-09-24 15:35:23,Gondi,91454.65,15.00,5136
2024-12-27 14:09:11,Gondi,91317.51,13.00,4429
2024-12-27 14:12:59,Gondi,91309.41,14.10,8882
2024-11-22 07:40:23,Gondi,91267.02,14.99,1938
2024-12-27 03:56:47,Gondi,91216.53,13.00,5838
2024-07-07 05:41:35,Gondi,91148.40,15.00,4119
2024-01-28 01:58:59,Gondi,91125.60,19.99,8812
2024-11-21 22:36:11,Gondi,90916.83,14.99,8476
2024-01-09 18:02:23,Gondi,90710.00,16.99,7688
2024-01-09 18:03:59,Gondi,90710.00,16.99,6164
2024-01-09 18:08:23,Gondi,90696.00,16.99,5531
2024-01-09 18:06:35,Gondi,90696.00,16.99,5143
2024-12-21 21:18:35,Gondi,90597.15,14.99,5229
2024-01-09 17:46:35,Gondi,90557.20,16.99,6321
2024-12-31 17:58:47,Gondi,90464.85,12.75,3423
2024-12-31 19:54:59,Gondi,90375.48,14.99,1241
2024-01-09 16:48:47,Gondi,90362.00,16.99,8965
2024-12-31 17:45:23,Gondi,90359.82,12.75,9945
2024-12-31 17:47:23,Gondi,90359.82,12.75,4917
2024-12-28 04:56:23,Gondi,90271.26,12.75,3181
2024-12-28 04:52:35,Gondi,90261.54,12.75,1313
2024-12-31 22:41:59,Gondi,90031.23,12.75,9823
2024-03-02 23:12:11,Gondi,90000.00,9.00,4742
2024-03-02 23:05:47,Gondi,90000.00,9.00,8656
2024-04-04 04:42:47,Gondi,90000.00,14.99,7278
2024-03-03 00:00:11,Gondi,90000.00,13.50,4798
2024-03-01 23:46:47,Gondi,90000.00,13.50,1873
2024-05-17 21:17:35,Gondi,90000.00,20.00,608
2024-03-09 20:31:35,Gondi,90000.00,22.00,5969
2024-04-02 03:01:47,Gondi,90000.00,15.99,2685
2024-02-28 09:11:47,Gondi,90000.00,13.50,8187
2024-02-29 15:59:35,Gondi,90000.00,9.00,9986
2024-03-15 16:57:47,Gondi,90000.00,20.00,1058
2024-03-28 17:44:35,Gondi,90000.00,14.99,6266
2024-06-18 05:46:23,Gondi,90000.00,16.25,827
2024-03-11 01:25:11,Gondi,90000.00,22.00,634
2024-02-29 16:01:59,Gondi,90000.00,9.00,8663
2024-11-12 15:08:59,Gondi,90000.00,15.00,1603
2024-03-03 00:41:47,Gondi,90000.00,9.00,9868
2024-11-25 17:35:23,Gondi,90000.00,15.00,7584
2024-12-28 01:58:35,Gondi,89875.71,12.75,705
2024-11-22 19:55:59,Gondi,88676.91,14.99,2511
2024-12-22 20:49:59,Gondi,88342.65,13.50,9729
2024-09-25 19:28:23,Gondi,87807.72,15.00,6153
2024-09-19 14:03:47,Gondi,87559.92,15.00,3801
2024-07-12 22:02:59,Gondi,87377.64,14.99,5608
2024-09-08 22:24:35,Gondi,87168.96,9.00,7994
2024-11-20 20:04:47,Gondi,85696.80,13.40,4581
2024-11-26 19:34:47,Gondi,85316.14,13.50,3646
2024-10-17 20:18:35,Gondi,85000.00,16.00,7407
2024-11-13 21:17:47,Gondi,85000.00,16.00,5608
2024-05-06 09:26:47,Gondi,85000.00,21.00,6530
2024-04-01 22:24:35,Gondi,85000.00,16.98,6031
2024-09-26 19:59:47,Gondi,84827.20,15.00,9941
2024-08-02 17:29:59,Gondi,83500.00,14.50,6320
2024-09-19 14:23:35,Gondi,82773.34,15.00,7189
2024-05-13 22:43:11,Gondi,82485.20,15.00,3188
2024-11-18 21:37:35,Gondi,82317.82,13.50,9984
2024-09-09 17:48:23,Gondi,81990.65,15.00,5699
2024-08-04 04:45:47,Gondi,81576.60,20.00,3914
2024-11-17 06:54:35,Gondi,81391.44,13.50,2511
2024-05-02 19:55:59,Gondi,81349.44,12.00,9447
2024-11-20 16:53:11,Gondi,80355.34,13.50,5934
2024-04-06 18:55:23,Gondi,80000.00,15.99,4728
2024-09-26 03:43:47,Gondi,80000.00,16.00,827
2024-07-28 22:14:47,Gondi,80000.00,15.00,6458
2024-04-11 20:18:59,Gondi,80000.00,16.98,4708
2024-09-03 13:24:11,Gondi,80000.00,14.00,6320
2024-04-11 20:16:47,Gondi,80000.00,16.98,4725
2024-11-21 02:33:11,Gondi,79182.48,13.50,4462
2024-04-25 18:21:59,Gondi,79068.75,16.98,6266
2024-04-25 15:48:11,Gondi,78826.75,19.98,4810
2024-04-25 09:37:35,Gondi,78553.75,19.98,3707
2024-12-16 12:12:47,Gondi,78388.60,16.00,5666
2024-12-15 20:52:47,Gondi,77914.60,16.00,9306
2024-04-25 11:54:11,Gondi,77900.00,19.98,9455
2024-05-18 06:01:35,Gondi,77486.75,15.00,9447
2024-03-30 22:46:11,Gondi,75000.00,17.98,965
2024-01-12 15:04:11,Gondi,75000.00,17.00,4776
2024-06-22 16:01:35,Gondi,75000.00,25.00,1623
2024-02-10 23:37:47,Gondi,75000.00,15.00,3305
2024-04-16 21:19:59,Gondi,75000.00,15.00,8002
2024-09-17 02:14:47,Gondi,75000.00,15.00,3791
2024-05-14 22:20:11,Gondi,75000.00,20.00,5050
2024-05-02 16:07:35,Gondi,74813.50,15.00,9527
2024-11-13 17:15:11,Gondi,74385.68,15.00,7512
2024-11-13 17:10:11,Gondi,74332.35,14.50,8663
2024-11-12 23:32:35,Gondi,71656.42,15.00,2858
2024-03-21 13:48:47,Gondi,70000.00,19.90,6887
2024-02-21 17:34:35,Gondi,70000.00,15.00,9841
2024-12-13 17:48:35,Gondi,70000.00,19.00,193
2024-12-13 17:44:35,Gondi,70000.00,17.00,251
2024-02-14 13:40:35,Gondi,70000.00,18.00,2213
2024-06-07 12:21:59,Gondi,70000.00,15.00,5793
2024-06-01 15:27:47,Gondi,70000.00,15.00,1824
2024-03-21 13:46:47,Gondi,70000.00,19.90,1571
2024-03-21 13:47:59,Gondi,70000.00,19.90,8628
2024-03-20 15:18:35,Gondi,70000.00,19.90,3114
2024-08-05 00:09:47,Gondi,70000.00,15.00,8353
2024-12-13 17:49:23,Gondi,70000.00,19.00,409
2024-06-01 17:22:47,Gondi,70000.00,15.00,5050
2024-02-16 09:11:47,Gondi,70000.00,18.00,634
2024-09-30 14:59:59,Gondi,69264.38,15.00,8056
2024-10-20 23:17:35,Gondi,68618.50,15.00,9133
2024-09-08 18:18:47,Gondi,68298.60,15.00,5608
2024-09-11 17:23:11,Gondi,65979.48,15.00,5533
2024-11-23 18:40:11,Gondi,65000.00,15.00,5157
2024-06-28 18:47:59,Gondi,65000.00,18.00,1945
2024-12-13 17:51:47,Gondi,65000.00,17.00,9030
2024-10-03 10:10:59,Gondi,64734.18,15.00,4625
2024-09-17 15:31:11,Gondi,64397.70,15.00,1140
2024-09-17 15:39:11,Gondi,64229.22,15.00,8353
2024-09-17 16:26:23,Gondi,64000.53,15.00,7221
2024-09-29 15:25:23,Gondi,63903.84,15.00,8400
2024-11-13 23:54:59,Gondi,63902.60,15.00,8514
2024-11-14 16:45:23,Gondi,62879.40,8.91,7056
2024-09-17 19:00:23,Gondi,61058.92,14.99,6159
2024-09-12 14:59:23,Gondi,60797.88,15.00,9988
2024-10-18 08:38:35,Gondi,60754.50,15.00,4138
2024-10-18 08:42:23,Gondi,60678.37,15.00,9992
2024-05-02 22:43:23,Gondi,60000.00,17.00,7652
2024-05-18 17:36:23,Gondi,60000.00,17.00,522
2024-01-08 19:04:23,Gondi,60000.00,12.50,965
2024-05-29 00:24:23,Gondi,60000.00,19.89,4803
2024-04-16 20:07:47,Gondi,60000.00,20.00,6618
2024-05-02 09:15:23,Gondi,60000.00,16.00,6530
2024-05-01 20:55:11,Gondi,60000.00,16.00,1456
2024-05-24 14:28:11,Gondi,60000.00,13.00,8381
2024-11-23 20:09:47,Gondi,60000.00,16.00,9167
2024-04-16 19:55:11,Gondi,60000.00,20.00,7924
2024-07-15 22:55:11,Gondi,60000.00,13.00,4043
2024-04-12 19:43:35,Gondi,60000.00,20.00,3004
2024-03-28 03:22:59,Gondi,60000.00,17.98,3906
2024-05-25 17:13:35,Gondi,60000.00,17.00,3114
2024-04-16 20:01:23,Gondi,60000.00,20.00,4537
2024-04-16 19:59:11,Gondi,60000.00,20.00,8135
2024-10-16 16:50:23,Gondi,59927.42,15.00,5496
2024-10-16 16:37:35,Gondi,59751.24,15.00,3843
2024-12-10 19:06:59,Gondi,59020.75,14.99,8689
2024-09-29 13:47:35,Gondi,58514.94,15.00,8664
2024-09-29 13:43:11,Gondi,58449.82,15.00,9950
2024-09-29 13:38:47,Gondi,58426.94,15.00,4119
2024-12-18 08:53:59,Gondi,58000.00,16.00,1834
2024-10-01 14:39:23,Gondi,58000.00,15.00,6693
2024-10-01 14:45:59,Gondi,58000.00,15.00,7607
2024-10-01 14:41:11,Gondi,58000.00,15.00,9993
2024-10-15 13:51:35,Gondi,57637.80,15.00,7220
2024-09-30 12:02:59,Gondi,55276.83,15.00,2511
2024-11-26 17:17:35,Gondi,55000.00,15.00,4725
2024-11-23 20:22:47,Gondi,55000.00,16.00,4196
2024-09-17 02:16:35,Gondi,55000.00,15.00,1820
2024-07-02 19:59:23,Gondi,55000.00,15.00,1462
2024-08-04 15:54:23,Gondi,55000.00,15.00,1623
2024-01-03 17:52:35,Gondi,55000.00,16.00,5309
2024-01-13 00:06:35,Gondi,55000.00,17.00,5657
2024-11-23 16:32:35,Gondi,55000.00,16.00,3797
2024-10-02 01:56:11,Gondi,55000.00,16.00,1612
2024-12-06 18:37:23,Gondi,55000.00,15.00,3262
2024-09-17 02:26:35,Gondi,55000.00,15.00,7952
2024-11-27 15:45:35,Gondi,55000.00,18.00,1035
2024-08-14 10:57:35,Gondi,54931.60,13.00,8210
2024-10-03 14:24:11,Gondi,54207.32,15.00,9985
2024-10-30 04:02:35,Gondi,54134.17,14.25,4531
2024-10-03 13:53:59,Gondi,54003.08,14.00,1366
2024-11-05 12:01:23,Gondi,53683.74,14.99,1167
2024-06-15 02:57:47,Gondi,53382.75,15.00,6685
2024-10-30 04:08:35,Gondi,53357.49,14.00,3043
2024-10-31 17:57:59,Gondi,52130.48,15.00,9728
2024-09-10 19:04:35,Gondi,52130.32,14.95,4575
2024-10-01 16:15:59,Gondi,52000.00,16.00,4531
2024-11-06 03:44:11,Gondi,51852.00,14.99,5838
2024-09-10 17:55:59,Gondi,51795.48,14.95,1246
2024-10-03 13:49:35,Gondi,51665.68,14.16,4371
2024-05-15 14:14:23,Gondi,51500.00,15.00,1411
2024-09-09 18:20:35,Gondi,51414.88,15.00,4134
2024-09-11 16:21:35,Gondi,51291.46,14.95,2718
2024-07-01 17:38:11,Gondi,51281.59,12.00,4782
2024-10-03 14:49:35,Gondi,51254.94,13.89,9826
2024-10-31 17:54:23,Gondi,50770.80,13.25,7496
2024-09-03 21:53:11,Gondi,50374.04,13.50,4059
2024-11-02 01:58:23,Gondi,50314.00,13.10,705
2024-07-12 21:23:47,Gondi,50000.00,13.00,7322
2024-07-27 21:56:23,Gondi,50000.00,13.00,9098
2024-03-19 21:01:35,Gondi,50000.00,18.00,4523
2024-11-25 20:41:23,Gondi,50000.00,15.00,4868
2024-09-27 04:45:47,Gondi,50000.00,16.00,1675
2024-10-18 14:58:47,Gondi,50000.00,16.00,3914
2024-09-27 04:45:11,Gondi,50000.00,16.00,4043
2024-09-07 19:49:35,Gondi,50000.00,13.00,9133
2024-09-13 04:12:11,Gondi,50000.00,15.00,4752
2024-12-27 08:31:11,Gondi,50000.00,18.00,192
2024-11-15 01:54:11,Gondi,50000.00,18.00,2412
2024-12-07 19:02:23,Gondi,50000.00,18.00,7332
2024-09-07 19:57:11,Gondi,50000.00,13.00,5513
2024-06-04 19:53:35,Gondi,50000.00,18.00,2722
2024-07-27 21:53:11,Gondi,50000.00,13.00,9610
2024-11-21 20:59:23,Gondi,50000.00,15.00,7427
2024-09-16 20:58:59,Gondi,50000.00,15.00,8284
2024-09-17 02:19:59,Gondi,50000.00,15.00,4424
2024-12-04 04:23:23,Gondi,50000.00,16.00,2362
2024-09-11 03:07:11,Gondi,49464.24,13.90,4718
2024-11-05 12:39:23,Gondi,48787.60,14.00,3480
2024-12-16 12:35:23,Gondi,47283.36,16.00,2503
2024-08-29 09:12:59,Gondi,45876.24,17.98,3190
2024-07-31 15:02:47,Gondi,45000.00,15.00,5390
2024-07-30 11:23:35,Gondi,45000.00,18.50,4089
2024-11-11 14:32:35,Gondi,45000.00,20.00,6418
2024-08-02 16:35:59,Gondi,45000.00,15.00,8123
2024-08-01 01:24:11,Gondi,45000.00,15.00,4725
2024-12-04 02:48:35,Gondi,45000.00,15.00,6501
2024-11-11 17:30:35,Gondi,45000.00,20.00,1834
2024-11-27 20:20:11,Gondi,45000.00,14.00,4710
2024-06-24 22:40:47,Gondi,45000.00,18.00,3114
2024-11-03 10:44:11,Gondi,44291.34,16.99,4067
2024-12-17 23:59:35,Gondi,42500.00,16.00,4728
2024-12-17 23:57:59,Gondi,42500.00,16.00,4782
2024-06-20 19:12:59,Gondi,42298.08,19.98,8476
2024-08-18 12:43:59,Gondi,42000.00,15.00,7898
2024-11-10 23:34:11,Gondi,42000.00,16.00,9098
2024-11-10 23:36:59,Gondi,42000.00,16.00,8462
2024-12-02 19:30:47,Gondi,42000.00,18.00,6699
2024-11-10 23:40:59,Gondi,42000.00,16.00,9610
2024-08-18 12:45:47,Gondi,42000.00,15.00,3704
2024-09-17 10:48:59,Gondi,41636.88,15.00,1085
2024-08-28 14:45:59,Gondi,40000.00,15.00,4987
2024-08-28 14:43:47,Gondi,40000.00,15.00,5838
2024-10-09 18:35:47,Gondi,40000.00,17.00,8674
2024-08-30 00:50:23,Gondi,40000.00,15.00,9527
2024-11-10 20:48:23,Gondi,40000.00,20.00,2783
2024-10-15 11:17:59,Gondi,40000.00,15.00,8187
2024-08-28 14:47:59,Gondi,40000.00,15.00,8354
2024-11-30 03:21:35,Gondi,40000.00,18.00,1429
2024-11-19 16:50:35,Gondi,40000.00,16.00,4769
2024-07-13 21:10:59,Gondi,40000.00,13.00,7652
2024-11-28 01:13:11,Gondi,40000.00,18.00,4772
2024-10-10 03:18:35,Gondi,40000.00,13.00,6699
2024-10-30 18:23:35,Gondi,40000.00,15.00,5935
2024-12-07 15:41:47,Gondi,40000.00,18.00,6314
2024-11-19 16:48:11,Gondi,40000.00,16.00,4708
2024-10-23 00:05:23,Gondi,38000.00,15.00,2545
2024-09-01 02:02:47,Gondi,37500.00,16.00,4782
2024-11-08 14:37:23,Gondi,37000.00,18.00,4798
2024-06-15 14:07:11,Gondi,35630.40,19.98,1085
2024-08-24 22:59:59,Gondi,35000.00,20.00,628
2024-09-11 10:47:35,Gondi,35000.00,15.00,6685
2024-07-02 20:02:59,Gondi,34891.04,12.00,5793
2024-12-31 04:37:23,Gondi,33827.52,13.00,5406
2024-08-27 21:10:11,Gondi,33806.65,10.00,6353
2024-09-07 02:33:47,Gondi,33504.00,16.20,4728
2024-10-09 12:50:23,Gondi,32000.00,15.00,7924
2024-08-21 07:37:47,Gondi,32000.00,15.00,8999
2024-10-09 23:10:59,Gondi,32000.00,15.00,6618
2024-11-08 16:27:23,Gondi,32000.00,15.00,5969
2024-08-17 18:00:23,Gondi,32000.00,15.00,4635
2024-10-16 17:58:35,Gondi,30000.00,13.00,4718
2024-11-07 09:06:47,Gondi,27000.00,15.00,6530
2024-11-08 15:41:47,Gondi,25000.00,20.00,8095
2024-09-11 14:52:11,Gondi,25000.00,10.00,4709
2024-09-12 19:39:59,Gondi,16000.00,12.00,7615
2024-12-30 23:42:23,Gondi,12408.68,18.00,5666
2024-12-10 21:50:23,Gondi,5485.00,12.99,8522
2024-12-10 21:34:35,Gondi,5485.00,12.99,2973
2024-12-10 20:54:23,Gondi,5485.00,12.99,8047
2024-12-10 20:45:59,Gondi,5485.00,12.99,9135
2024-12-11 17:03:11,Gondi,5485.00,12.99,9222
2024-11-10 14:13:35,Gondi,3519.60,19.00,4534
2024-12-11 22:27:59,Gondi,3400.00,20.00,4776
2024-12-11 22:26:35,Gondi,3400.00,20.00,4735
2024-12-11 22:24:59,Gondi,3400.00,20.00,4782
2024-12-11 22:33:11,Gondi,3400.00,20.00,4785
2024-12-11 22:24:23,Gondi,3400.00,20.00,3735
2024-12-11 22:34:11,Gondi,3400.00,20.00,4744
2024-12-11 22:29:35,Gondi,3400.00,20.00,4739
2024-12-11 22:25:59,Gondi,3400.00,20.00,4741
2024-10-15 14:57:35,Gondi,2449.52,15.00,4777
2024-08-23 21:24:47,Gondi,2200.00,15.00,9377
2024-09-19 03:04:47,Gondi,2200.00,15.00,5786
2024-09-02 07:54:47,Gondi,1800.00,15.00,1961
2024-10-17 09:42:47,Gondi,1600.00,15.00,5123
2024-12-10 21:45:23,Gondi,1251.34,12.99,4729
